utilization.type,year,state,quarter,gennme,prodnme,strngth,mstfmds,suppression,totalRX
FFSU,2017,NV,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,553
MCOU,2017,NV,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2017,NV,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,50
MCOU,2017,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
FFSU,2017,NV,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2017,NV,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2017,NV,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,20
FFSU,2017,NV,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2017,NV,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2017,NV,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2017,NV,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,16
MCOU,2017,NV,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,21
MCOU,2017,NV,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,13
FFSU,2017,NV,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,19
MCOU,2017,NV,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2017,NV,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2017,NV,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2017,NV,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,NV,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2017,NV,3,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,NV,3,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2017,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2017,NV,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,NV,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,NV,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,NV,3,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,NV,3,Buprenorphine,BELBUCA,750 MCG,Film,T,0
FFSU,2017,NV,3,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2017,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2017,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2017,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2017,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,136
MCOU,2017,NV,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2017,NV,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,85
FFSU,2017,NV,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2017,NV,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2017,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,15
FFSU,2017,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2017,NV,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,32
MCOU,2017,NV,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,49
MCOU,2017,NV,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,165
FFSU,2017,NV,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,13
MCOU,2017,NV,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,1546
FFSU,2017,NV,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,618
MCOU,2017,NV,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,31
FFSU,2017,NV,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,33
MCOU,2017,NV,4,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2017,NV,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2017,NV,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
FFSU,2017,NV,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2017,NV,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,24
MCOU,2017,NV,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2017,NV,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2017,NV,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,14
FFSU,2017,NV,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,21
MCOU,2017,NV,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2017,NV,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2017,NV,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2017,NV,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,NV,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2017,NV,4,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,NV,4,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2017,NV,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,NV,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2018,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2018,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,202
FFSU,2018,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2018,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,142
FFSU,2018,NV,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,15
FFSU,2018,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,20
MCOU,2018,NV,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,56
FFSU,2018,NV,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,28
MCOU,2018,NV,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,118
FFSU,2018,NV,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,27
MCOU,2018,NV,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,1907
FFSU,2018,NV,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
FFSU,2018,NV,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,714
MCOU,2018,NV,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,84
FFSU,2018,NV,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,30
MCOU,2018,NV,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE AVPAK,8 MG-2 MG,Tablet,T,0
MCOU,2018,NV,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2018,NV,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2018,NV,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,32
MCOU,2018,NV,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2018,NV,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2018,NV,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,15
MCOU,2018,NV,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2018,NV,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2018,NV,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2018,NV,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2018,NV,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,NV,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2018,NV,1,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,NV,1,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,NV,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,NV,1,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2018,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2018,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2018,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2018,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,225
FFSU,2018,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2018,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,108
MCOU,2018,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,32
MCOU,2018,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,32
MCOU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,59
FFSU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,23
FFSU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,24
MCOU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,103
MCOU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
FFSU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,2011
FFSU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,670
MCOU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,65
FFSU,2018,NV,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,24
MCOU,2018,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
FFSU,2018,NV,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2018,NV,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,2,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,2,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,T,0
MCOU,2018,NV,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2018,NV,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2018,NV,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,26
FFSU,2018,NV,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2018,NV,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2018,NV,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2018,NV,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2018,NV,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,12
MCOU,2018,NV,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2018,NV,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2018,NV,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2018,NV,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,NV,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,NV,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2018,NV,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,NV,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,NV,2,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,NV,2,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2018,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,28
MCOU,2018,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,216
FFSU,2018,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2018,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,108
FFSU,2018,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,NV,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,14
MCOU,2018,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2018,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2018,NV,3,Buprenorphine,SUBLOCADE 100MG,100 MG/0.5 ML,"Solution, Extended Release",T,0
MCOU,2018,NV,3,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",T,0
FFSU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,18
MCOU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,91
MCOU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,125
FFSU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,38
MCOU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
FFSU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,T,0
MCOU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,2107
FFSU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,738
MCOU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,85
FFSU,2018,NV,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,29
FFSU,2018,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2018,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2018,NV,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,F,35
FFSU,2018,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,T,0
MCOU,2018,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE AVPAK,2 MG-0.5 MG,Tablet,T,0
MCOU,2018,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2018,NV,3,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
FFSU,2018,NV,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2018,NV,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2018,NV,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2018,NV,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,27
FFSU,2018,NV,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,14
FFSU,2018,NV,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2018,NV,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,13
FFSU,2018,NV,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,NV,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,NV,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2018,NV,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2018,NV,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2018,NV,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2018,NV,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,NV,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2018,NV,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2018,NV,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2018,NV,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2018,NV,3,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2018,NV,3,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,NV,3,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2018,NV,3,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2018,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
