state,year,quarter,gennme_c,prodnme,strngth,mstfmds,suppression_used,total_prescriptions
nv,2017,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,44
nv,2017,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
nv,2017,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,79
nv,2017,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,116
nv,2017,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1985
nv,2017,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2017,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,TRUE,0
nv,2017,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2017,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2017,3,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2017,3,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2017,3,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
nv,2017,3,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2017,3,Buprenorphine,BELBUCA,750 MCG,Film,TRUE,0
nv,2017,3,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2017,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,37
nv,2017,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,16
nv,2017,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,32
nv,2017,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,18
nv,2017,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2017,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,136
nv,2017,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2017,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2017,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2017,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2017,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2017,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,75
nv,2017,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2017,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,50
nv,2017,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
nv,2017,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,67
nv,2017,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,158
nv,2017,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,2085
nv,2017,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2017,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,TRUE,0
nv,2017,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,20
nv,2017,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2017,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2017,4,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2017,4,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
nv,2017,4,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2017,4,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2017,4,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2017,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,4,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,35
nv,2017,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,16
nv,2017,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2017,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,151
nv,2017,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2017,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2017,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2017,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2017,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,85
nv,2017,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2017,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,64
nv,2017,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,81
nv,2017,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,178
nv,2017,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,2164
nv,2017,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2017,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,TRUE,0
nv,2017,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,24
nv,2017,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2017,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2018,1,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2018,1,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2018,1,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
nv,2018,1,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2018,1,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2018,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,15
nv,2018,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,13
nv,2018,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,20
nv,2018,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2018,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,217
nv,2018,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2018,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2018,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2018,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2018,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,142
nv,2018,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2018,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE AVPAK,8 MG-2 MG,Tablet,TRUE,0
nv,2018,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,114
nv,2018,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,84
nv,2018,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,145
nv,2018,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,2621
nv,2018,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
nv,2018,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2018,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,TRUE,0
nv,2018,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,32
nv,2018,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2018,2,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2018,2,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2018,2,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
nv,2018,2,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2018,2,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2018,2,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2018,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,13
nv,2018,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,13
nv,2018,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,32
nv,2018,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2018,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,257
nv,2018,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2018,2,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,108
nv,2018,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,89
nv,2018,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,82
nv,2018,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,127
nv,2018,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,2681
nv,2018,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,26
nv,2018,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2018,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2018,3,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2018,3,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2018,3,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
nv,2018,3,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2018,3,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2018,3,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2018,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,13
nv,2018,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,SUBLOCADE 100MG,100 MG/0.5 ML,"Solution, Extended Release",TRUE,0
nv,2018,3,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",TRUE,0
nv,2018,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,28
nv,2018,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2018,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,230
nv,2018,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2018,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,FALSE,35
nv,2018,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,108
nv,2018,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE AVPAK,2 MG-0.5 MG,Tablet,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,114
nv,2018,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,109
nv,2018,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,163
nv,2018,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,2845
nv,2018,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,TRUE,0
nv,2018,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,41
nv,2018,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2018,4,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2018,4,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
nv,2018,4,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2018,4,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2018,4,Buprenorphine,BELBUCA,750 MCG,Film,TRUE,0
nv,2018,4,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2018,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,SUBLOCADE 100MG,100 MG/0.5 ML,"Solution, Extended Release",TRUE,0
nv,2018,4,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",TRUE,0
nv,2018,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,46
nv,2018,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,330
nv,2018,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,104
nv,2018,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,108
nv,2018,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,132
nv,2018,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,221
nv,2018,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,3207
nv,2018,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,ZUBSOLV,0.7 MG-0.18 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,19
nv,2018,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2018,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2019,1,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2019,1,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2019,1,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
nv,2019,1,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2019,1,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2019,1,Buprenorphine,BELBUCA,750 MCG,Film,TRUE,0
nv,2019,1,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2019,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2019,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2019,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2019,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2019,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2019,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2019,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2019,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2019,1,Buprenorphine,SUBLOCADE 100MG,100 MG/0.5 ML,"Solution, Extended Release",TRUE,0
nv,2019,1,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",FALSE,24
nv,2019,1,Buprenorphine,SUBLOCADE 300MG,300 MG/1.5 ML,"Solution, Extended Release",TRUE,0
nv,2019,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,46
nv,2019,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2019,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,315
nv,2019,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2019,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2019,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2019,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2019,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,12 MG-3 MG,Film,TRUE,0
nv,2019,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Film,FALSE,24
nv,2019,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Film,TRUE,0
nv,2019,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2019,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,4 MG-1 MG,Film,FALSE,14
